Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
29085,629.561,231.2591974,160.4912969,1.440945409,0.719985779,29441,192.43745,0.770545223,0.987908019,0.92215367,0.83212885,0.00795115,0.002351646,0.692438423,0.997765966,DERMASON
29085,637.8,234.3289414,158.7182871,1.476382751,0.735678284,29566,192.43745,0.713532211,0.983731313,0.898483079,0.821227838,0.008056694,0.002260431,0.674415163,0.995694913,DERMASON
29087,632.507,241.1708794,153.7918713,1.568164022,0.77029443,29489,192.4440663,0.722658385,0.986367798,0.913646348,0.79795731,0.008291363,0.002073597,0.636735869,0.998506281,DERMASON
29088,634.555,233.7540623,158.5635316,1.474198134,0.734752886,29440,192.4473743,0.730854271,0.988043478,0.907789562,0.823289967,0.0080361,0.002277384,0.67780637,0.999220886,DERMASON
29097,632.194,239.178088,155.3212912,1.539892478,0.760450425,29384,192.4771442,0.695617873,0.99023278,0.914865686,0.804744054,0.008220026,0.002126591,0.647612993,0.997254376,DERMASON
29098,638.41,243.2299584,152.7184161,1.592669467,0.778312847,29464,192.4804517,0.711895092,0.987578061,0.897167724,0.791351744,0.008358992,0.002022143,0.626237582,0.997389476,DERMASON
29099,633.011,232.2059865,160.4133141,1.447548091,0.723023595,29538,192.4837591,0.733489615,0.985137789,0.912568376,0.828935386,0.007979861,0.002324116,0.687133874,0.994659328,DERMASON
29112,632.794,242.3495216,154.1074782,1.572600658,0.771780243,29496,192.5267504,0.785706575,0.986981286,0.913602336,0.794417704,0.008324729,0.002045246,0.631099488,0.99246747,DERMASON
29116,625.044,231.9911065,160.1432995,1.448646976,0.723523925,29390,192.5399766,0.782793386,0.990677101,0.936527196,0.829945507,0.007967822,0.002331942,0.688809545,0.997841865,DERMASON
29118,634.887,244.7380163,151.9323565,1.610835388,0.783972228,29411,192.5465893,0.73530303,0.990037741,0.907775666,0.78674573,0.008405042,0.001986357,0.618968844,0.997056917,DERMASON
29119,643.089,250.4928561,148.3821804,1.688159962,0.80567272,29407,192.5498956,0.764719786,0.990206413,0.884798053,0.76868418,0.008602385,0.001852637,0.590875368,0.99749214,DERMASON
29122,631.487,231.8468893,160.1434529,1.447745038,0.723113376,29507,192.5598141,0.724536,0.986952249,0.917703172,0.830547327,0.007961228,0.002336778,0.689808862,0.998667357,DERMASON
29123,626.011,229.1810558,162.0426957,1.414325125,0.707162554,29432,192.5631202,0.797628177,0.989501223,0.933860584,0.840222677,0.007869418,0.002419357,0.705974147,0.998476973,DERMASON
29124,644.032,252.6723403,147.0692248,1.718050398,0.813149346,29437,192.5664262,0.784992318,0.989367123,0.882360368,0.762119138,0.008675743,0.001805419,0.580825581,0.99788762,DERMASON
29135,650.303,253.2513804,147.1590265,1.720936774,0.813847249,29478,192.6027885,0.680724299,0.988364204,0.865751737,0.760520192,0.008692342,0.00179374,0.578390963,0.995374278,DERMASON
29144,628.216,234.7564055,158.7917162,1.478392016,0.736524764,29386,192.6325344,0.696924769,0.991764786,0.92798517,0.820563485,0.008055051,0.002252666,0.673324434,0.995437467,DERMASON
29149,638.688,243.9807936,152.660434,1.598192716,0.780058357,29460,192.6490578,0.798646501,0.989443313,0.897957974,0.789607473,0.008370126,0.002007043,0.623479961,0.996441132,DERMASON
29154,631.041,233.5074911,159.3296519,1.465562049,0.731042361,29499,192.6655799,0.747385152,0.988304688,0.920010659,0.825093786,0.00800945,0.00228979,0.680779756,0.997724974,DERMASON
29155,628.707,230.6324363,161.2377084,1.430387709,0.715013004,29549,192.6688842,0.787951677,0.986666215,0.926885991,0.835393699,0.007910562,0.002376577,0.697882633,0.998242741,DERMASON
29156,635.581,237.5203333,156.9439361,1.513408796,0.750597241,29592,192.6721884,0.755141155,0.985266288,0.906976415,0.811181871,0.008146534,0.002175833,0.658016028,0.995847245,DERMASON
29158,626.228,229.0498289,162.2908031,1.411354337,0.705671364,29440,192.6787966,0.78597229,0.990421196,0.93433503,0.841209083,0.007855471,0.00242643,0.707632722,0.998720511,DERMASON
29162,653.27,242.7035113,153.7599865,1.578456898,0.773718022,29651,192.6920123,0.693920286,0.983508145,0.858700549,0.793939945,0.008322595,0.002039807,0.630340636,0.994965524,DERMASON
29162,629.597,220.9347571,169.3342726,1.30472558,0.642310306,29644,192.6920123,0.709382374,0.983740386,0.924489259,0.872167036,0.007576118,0.002704115,0.760675339,0.992472573,DERMASON
29166,634.38,238.4738308,156.0907294,1.527789842,0.756027125,29526,192.7052271,0.795667831,0.987807356,0.910726073,0.808077039,0.008176433,0.002150575,0.652988501,0.997629199,DERMASON
29167,638.583,235.0762836,159.0496434,1.478005726,0.736362368,29549,192.7085307,0.712258852,0.987072321,0.898807981,0.819770194,0.008059666,0.002245253,0.672023172,0.993254096,DERMASON
29170,630.115,229.1894675,162.4229328,1.411065935,0.70552593,29447,192.718441,0.725983076,0.990593269,0.923223088,0.840869535,0.007857027,0.002422995,0.707061575,0.997710503,DERMASON
29172,631.886,231.6411143,160.625464,1.442119502,0.720529957,29487,192.7250477,0.720082938,0.989317326,0.918118212,0.831998448,0.007940529,0.002347033,0.692221418,0.998266007,DERMASON
29172,644.652,242.1016245,154.0686654,1.571387822,0.771375602,29587,192.7250477,0.762866109,0.985973569,0.882115392,0.796050205,0.00829911,0.002055763,0.633695928,0.995782064,DERMASON
29181,625.086,228.9899946,162.564724,1.408608147,0.704281678,29490,192.7547747,0.76246342,0.989521872,0.938491817,0.841760685,0.007847229,0.002430248,0.708561051,0.998084869,DERMASON
29184,637.004,235.5254125,157.9421877,1.491212803,0.741823571,29603,192.7646826,0.735632184,0.985846029,0.903795889,0.818445367,0.008070361,0.002233734,0.669852819,0.9988931,DERMASON
29194,627.767,224.6036772,165.7226237,1.355298826,0.674970562,29520,192.7977056,0.745696041,0.98895664,0.930907444,0.85839069,0.007693488,0.002576576,0.736834577,0.998631037,DERMASON
29201,623.54,222.6971476,167.0864127,1.332826195,0.661114103,29495,192.8208182,0.774829517,0.990032209,0.943797779,0.865843233,0.007626353,0.002643953,0.749684504,0.999199145,DERMASON
29208,639.59,243.6528461,153.4431973,1.587902562,0.7767885,29560,192.8439281,0.805493505,0.988092016,0.897239437,0.791470041,0.00834199,0.002019237,0.626424826,0.994701586,DERMASON
29208,628.934,227.548644,163.6710597,1.390280263,0.694720877,29584,192.8439281,0.730382596,0.987290427,0.927900775,0.847484409,0.007790627,0.002479014,0.718229824,0.998540749,DERMASON
29220,628.213,231.7985488,160.8532882,1.441055706,0.720036974,29562,192.8835387,0.765923984,0.988431094,0.930414001,0.832117111,0.007932873,0.002346108,0.692418886,0.997814187,DERMASON
29230,636.062,228.9689212,163.0382474,1.404387773,0.702124655,29603,192.9165413,0.726608333,0.987399926,0.907903684,0.842544658,0.007833353,0.002435001,0.7098815,0.996948898,DERMASON
29232,627.418,227.8052201,163.8567088,1.390270937,0.694715881,29601,192.9231411,0.763636364,0.987534205,0.933156415,0.846877613,0.007793008,0.002472678,0.717201692,0.997104668,DERMASON
29242,635.046,239.5213146,155.7766913,1.537594057,0.759620387,29594,192.9561369,0.729663639,0.988105697,0.911185011,0.805590672,0.008191003,0.002128014,0.648976331,0.99786215,DERMASON
29243,630.512,234.8169679,158.9357165,1.4774336,0.736121547,29597,192.9594362,0.777739362,0.988039328,0.924368367,0.821744007,0.008029852,0.00225857,0.675263214,0.997656561,DERMASON
29248,631.381,235.8564911,158.2645293,1.490267542,0.741438839,29614,192.9759317,0.713296264,0.987640981,0.921983228,0.818192159,0.008064021,0.002229219,0.669438409,0.997642332,DERMASON
29251,624.585,229.6995259,162.3417064,1.414913832,0.70745657,29532,192.9858283,0.718627162,0.990484898,0.942252898,0.84016642,0.007852707,0.002413573,0.705879613,0.998758828,DERMASON
29254,645.809,252.1643015,148.2014928,1.701496367,0.809065869,29558,192.9957244,0.804698245,0.989715136,0.881428188,0.765357044,0.008619823,0.00182446,0.585771405,0.996687917,DERMASON
29261,635.084,234.9974761,159.5097626,1.473248234,0.734348861,29599,193.0188134,0.742438851,0.988580695,0.911667946,0.821365474,0.008031082,0.002254756,0.674641242,0.993914018,DERMASON
29261,633.967,231.707309,161.3029874,1.436472521,0.717896589,29600,193.0188134,0.772506468,0.988547297,0.91488335,0.833028592,0.007918639,0.002352177,0.693936635,0.996820908,DERMASON
29270,643.229,245.7317532,152.1817733,1.614725259,0.785154134,29564,193.0484951,0.755159959,0.990055473,0.888999166,0.785606632,0.008395345,0.001972599,0.617177781,0.996572552,DERMASON
29270,643.25,245.0946384,152.4239541,1.607979795,0.783097968,29649,193.0484951,0.690818976,0.987217107,0.888941122,0.787648789,0.008373578,0.001988022,0.620390615,0.997575574,DERMASON
29274,623.343,225.4950511,165.4245989,1.363128897,0.679574675,29595,193.0616856,0.746024465,0.989153573,0.94675533,0.856168171,0.007702912,0.002553119,0.733023937,0.999206112,DERMASON
29279,641.766,232.0582722,161.1945323,1.439616275,0.719367634,29647,193.0781723,0.728333333,0.987587277,0.893331594,0.832024519,0.007925758,0.002342961,0.6922648,0.996595673,DERMASON
29281,644.304,249.1192975,150.1236534,1.659427358,0.798030152,29644,193.0847666,0.800027322,0.987754689,0.886368092,0.775069489,0.008507882,0.001893929,0.600732713,0.996872299,DERMASON
29283,620.528,220.7820774,169.18052,1.305008859,0.642508779,29618,193.0913607,0.802186062,0.988689311,0.955658365,0.874578965,0.007539599,0.002720972,0.764888366,0.998186094,DERMASON
29286,625.963,214.4710201,174.1403313,1.231598783,0.583723185,29630,193.1012514,0.750923077,0.988390145,0.939231383,0.900360577,0.007323329,0.002968617,0.810649169,0.99839453,DERMASON
29290,640.384,240.5556021,155.702768,1.544966768,0.762266661,29626,193.1144383,0.823354135,0.988658611,0.897528588,0.802785038,0.008212892,0.002104132,0.644463818,0.995675181,DERMASON
29293,636.476,241.0748285,155.3683844,1.551633748,0.764619493,29669,193.1243278,0.730134596,0.987326839,0.908677243,0.801097024,0.008229776,0.00209078,0.641756442,0.995770954,DERMASON
29293,632.174,236.2322465,158.1206683,1.493999798,0.742952509,29665,193.1243278,0.757355603,0.98745997,0.921086581,0.817518906,0.008064461,0.002222012,0.668337162,0.998495586,DERMASON
29293,646.903,230.4747612,162.4538894,1.418708792,0.709340198,29751,193.1243278,0.713767057,0.984605559,0.879620587,0.837941329,0.007867913,0.00239273,0.702145671,0.996140237,DERMASON
29294,644.536,238.8184262,156.5272034,1.525731125,0.755261587,29674,193.1276242,0.769477279,0.987194177,0.886123353,0.808679746,0.008152469,0.002150677,0.653962931,0.997771599,DERMASON
29307,635.103,239.7653873,155.8495235,1.538441581,0.759926995,29655,193.1704722,0.745497558,0.988265048,0.913046508,0.805664547,0.008181164,0.002126238,0.649095363,0.998595296,DERMASON
29307,627.269,228.2960041,163.7280852,1.39436068,0.696893577,29592,193.1704722,0.787230042,0.990369019,0.935995107,0.8461404,0.007789811,0.002463068,0.715953576,0.998297515,DERMASON
29310,640.286,238.6403771,156.7726573,1.522206622,0.753941955,29686,193.1803589,0.773187718,0.987334097,0.898416399,0.80950408,0.008141944,0.002156672,0.655296855,0.997497213,DERMASON
29322,625.847,223.6875615,167.0670972,1.33890853,0.664962203,29700,193.2199005,0.758164189,0.987272727,0.94073457,0.863793673,0.00762866,0.0026198,0.74613951,0.999012554,DERMASON
29325,635.344,234.5018263,159.6691514,1.468673343,0.732388857,29664,193.2297846,0.712809917,0.988572006,0.912914319,0.824001193,0.007996652,0.002274046,0.678977965,0.997196839,DERMASON
29336,640.593,242.9514106,154.2343178,1.575209811,0.772646859,29693,193.2660221,0.722099148,0.987976964,0.898351679,0.795492488,0.008281682,0.002045703,0.632808298,0.99680584,DERMASON
29346,631.556,235.8091427,158.6433177,1.486410813,0.739859402,29687,193.2989593,0.716175322,0.988513491,0.924559885,0.819726314,0.008035478,0.002238036,0.67195123,0.998795573,DERMASON
29352,627.001,223.4084564,167.9127984,1.330502847,0.65962425,29630,193.318719,0.71672405,0.990617617,0.938233846,0.865315137,0.007611354,0.002632321,0.748770286,0.996240998,DERMASON
29353,627.648,226.6588642,165.2559044,1.37156288,0.684412227,29658,193.3220121,0.785259497,0.989716097,0.936332418,0.85292059,0.00772183,0.002520777,0.727473532,0.997775693,DERMASON
29372,635.787,233.8804883,161.0266668,1.452433271,0.725236541,29779,193.38457,0.747531304,0.986332651,0.913103687,0.826852088,0.007962702,0.002295892,0.683684375,0.993005933,DERMASON
29373,635.218,236.0204194,158.8275044,1.4860173,0.739697366,29718,193.3878619,0.719926471,0.988390874,0.914771398,0.819369199,0.008035285,0.002234084,0.671365884,0.997661319,DERMASON
29373,634.307,234.4679855,159.8690031,1.46662568,0.731503919,29740,193.3878619,0.749464176,0.987659718,0.917400898,0.824794317,0.007982432,0.002278755,0.680285665,0.997724427,DERMASON
29388,634.152,239.4808208,156.3951407,1.53125487,0.757306906,29673,193.4372346,0.726975881,0.990395309,0.918318138,0.807735809,0.008148932,0.002139724,0.652437138,0.999047544,DERMASON
29389,639.878,237.7820281,158.1594914,1.503431921,0.746714355,29726,193.4405257,0.681199731,0.988663123,0.901987077,0.813520379,0.008090851,0.002185988,0.661815408,0.99499441,DERMASON
29393,628.055,230.9500045,162.3672089,1.422393143,0.711149803,29663,193.4536894,0.769289154,0.990897751,0.936393572,0.837643151,0.007857313,0.002386107,0.701646048,0.998016527,DERMASON
29393,633.927,239.9994363,156.2160337,1.536330366,0.759162049,29685,193.4536894,0.744673304,0.990163382,0.919126483,0.806058932,0.00816519,0.002126245,0.649731003,0.998201469,DERMASON
29405,633.671,229.1153422,163.5468688,1.400915492,0.700330303,29695,193.4931751,0.740792059,0.990234046,0.920244825,0.844522995,0.007791714,0.002444886,0.71321909,0.999159672,DERMASON
29407,630.552,235.3226412,159.6729987,1.473778554,0.734574548,29698,193.4997553,0.786115269,0.99020136,0.92943446,0.82227428,0.008002266,0.002256626,0.676134991,0.99647325,DERMASON
29410,625.321,226.6327495,165.4143252,1.37009143,0.683577115,29746,193.5096251,0.741946063,0.988704364,0.945145914,0.853846699,0.007705976,0.002526545,0.729054186,0.998870892,DERMASON
29412,641.955,237.4781086,158.8255827,1.495213205,0.743441524,29777,193.5162047,0.793910438,0.987742217,0.896861228,0.814880183,0.008074191,0.002196109,0.664029713,0.992865996,DERMASON
29418,639.377,248.2706382,151.1291287,1.642771584,0.793379486,29717,193.5359422,0.753554138,0.989938419,0.904292624,0.779536169,0.008439413,0.00192237,0.607676639,0.998273915,DERMASON
29422,636.15,244.112625,153.8392834,1.586802926,0.776434482,29693,193.5490994,0.809542153,0.99087327,0.913614518,0.792868044,0.008296942,0.00202256,0.628639734,0.99752737,DERMASON
29426,632.397,232.2972696,161.5792213,1.437667961,0.718457459,29824,193.5622557,0.73199005,0.986655043,0.924616188,0.833252393,0.007894286,0.002347464,0.69430955,0.998186595,DERMASON
29440,645.115,245.7222954,152.7833896,1.60830504,0.783197829,29760,193.6082958,0.793787748,0.989247312,0.888941926,0.787915055,0.008346545,0.001984285,0.620810133,0.998452066,DERMASON
29447,634.132,239.3146307,157.9483621,1.515144744,0.751263008,29784,193.6313117,0.83136646,0.9886852,0.920219817,0.809107705,0.008126961,0.00214849,0.654655279,0.991897505,DERMASON
29450,641.145,247.1973725,151.9909255,1.6263956,0.788638963,29795,193.6411748,0.79654874,0.988420876,0.900290451,0.783346412,0.008393799,0.001949637,0.613631601,0.998007736,DERMASON
29451,648.274,243.1276964,154.9013094,1.569565147,0.770765333,29778,193.6444624,0.778365092,0.989018739,0.88062843,0.796472246,0.008255329,0.002049258,0.634368039,0.995681964,DERMASON
29453,632.811,227.3243033,165.3592755,1.374729676,0.686197017,29820,193.6510375,0.740248316,0.987692824,0.924254049,0.851871246,0.007718205,0.002507217,0.72568462,0.997620182,DERMASON
29462,626.054,229.7488822,163.585807,1.404454863,0.702159149,29730,193.6806223,0.779603609,0.990985536,0.944601215,0.843010075,0.007798143,0.002429417,0.710665986,0.9980983,DERMASON
29475,635.407,237.0339181,159.3031469,1.487942472,0.740488533,29797,193.7233481,0.765028032,0.989193543,0.917402011,0.817281128,0.008041863,0.002213208,0.667948443,0.993868857,DERMASON
29479,638.789,239.9876965,156.8005088,1.530528812,0.757039641,29798,193.7364925,0.789221461,0.989294584,0.907836737,0.80727677,0.008140971,0.002132779,0.651695784,0.997439174,DERMASON
29483,641.379,235.7472269,159.5862841,1.477239903,0.736039934,29842,193.7496361,0.755780569,0.987969975,0.900641727,0.821853299,0.007996039,0.002250256,0.675442845,0.997791123,DERMASON
29484,645.391,244.8548149,153.8106813,1.591923349,0.778075356,29846,193.7529219,0.692112676,0.987871072,0.889509226,0.791297169,0.008304667,0.002008447,0.62615121,0.996784731,DERMASON
29492,630.126,236.5777213,158.9619546,1.488266308,0.740621232,29728,193.7792059,0.719317073,0.992061356,0.933381717,0.819093213,0.008021759,0.00222732,0.670913692,0.998498243,DERMASON
29493,639.039,239.4221353,157.2584433,1.522475552,0.754043051,29860,193.7824912,0.714669962,0.98770931,0.90755737,0.809375837,0.008117931,0.002148949,0.655089246,0.997357362,DERMASON
29494,635.349,236.3936939,159.2185655,1.484711868,0.739158651,29830,193.7857764,0.771427824,0.988736172,0.918160993,0.819758654,0.008014976,0.002232678,0.672004251,0.997732688,DERMASON
29495,631.626,227.8184094,165.4037898,1.377346974,0.687659366,29906,193.7890615,0.784775436,0.986256938,0.929048244,0.850629508,0.007723967,0.002494491,0.72357056,0.996607721,DERMASON
29495,636.061,233.8000818,160.9328052,1.452780752,0.725392842,29825,193.7890615,0.73392555,0.988935457,0.916137645,0.828866526,0.00792677,0.002307886,0.687019718,0.998089022,DERMASON
29501,640.635,240.5941928,156.5127729,1.537217623,0.759484003,29826,193.8087712,0.708069316,0.989103467,0.903285997,0.805542183,0.008155459,0.00211827,0.648898208,0.997497761,DERMASON
29505,629.931,230.3714326,163.4234887,1.409659251,0.704814864,29804,193.8219099,0.815956858,0.98996779,0.934371365,0.841345247,0.007807878,0.002413291,0.707861825,0.99784397,DERMASON
29505,635.978,233.0352006,161.7152363,1.441021922,0.720021295,29868,193.8219099,0.770768025,0.987846525,0.916687476,0.831728037,0.00789816,0.002331476,0.691771527,0.996857936,DERMASON
29505,632.744,237.818635,158.3588239,1.501770657,0.746058294,29835,193.8219099,0.761380058,0.988939165,0.926081933,0.814998833,0.008060282,0.002193603,0.664223097,0.997510757,DERMASON
29507,629.187,230.8329439,163.3726833,1.412922523,0.706460081,29835,193.8284789,0.815425855,0.989006201,0.936645906,0.839691578,0.007822989,0.002399008,0.705081946,0.996226163,DERMASON
29509,642.899,246.5684857,152.9142698,1.612462238,0.78446779,29832,193.8350477,0.77347907,0.9891727,0.897178497,0.786130666,0.008355705,0.001968529,0.618001423,0.996503958,DERMASON
29513,646.689,243.9750274,155.3809161,1.570173696,0.770969378,29885,193.8481846,0.722720149,0.987552284,0.886813456,0.794541092,0.008266697,0.00203225,0.631295546,0.991243662,DERMASON
29518,639.648,242.6871698,155.1601622,1.564107477,0.768922286,29815,193.8646045,0.790202115,0.990038571,0.906597881,0.798825107,0.008221667,0.002065126,0.638121552,0.998090691,DERMASON
29526,646,236.8743741,160.0258018,1.480226135,0.737293606,29989,193.8908734,0.805400982,0.984561006,0.889097611,0.818538832,0.008022569,0.002221521,0.670005819,0.991760124,DERMASON
29529,626.727,226.7241395,166.75948,1.35958771,0.677506167,29793,193.9007234,0.726849801,0.991138858,0.944717138,0.855227519,0.007678016,0.002533702,0.731414109,0.994421634,DERMASON
29535,635.026,237.5167249,159.0045122,1.493773488,0.742861137,29841,193.9204217,0.826755123,0.989745652,0.920372905,0.816449544,0.008041873,0.002204217,0.666589858,0.995734257,DERMASON
29537,630.915,234.1916556,160.9691046,1.454885745,0.72633658,29812,193.9269874,0.807683894,0.990775527,0.932469298,0.828069586,0.007928756,0.002299599,0.68569924,0.997614049,DERMASON
29539,637.861,245.3380924,154.0219633,1.592877322,0.778378936,29847,193.9335528,0.805755592,0.989680705,0.912333357,0.790474691,0.008305565,0.002000326,0.624850237,0.995309773,DERMASON
29541,632.72,234.828706,160.3279521,1.464677263,0.730657423,29817,193.9401181,0.738543464,0.990743536,0.927282218,0.82587909,0.007949247,0.002281243,0.682076271,0.999021606,DERMASON
29543,644.331,247.9513812,152.0210847,1.631032838,0.78999876,29831,193.9466831,0.727946974,0.990345614,0.894224172,0.782196421,0.008392898,0.001938005,0.611831242,0.997916846,DERMASON
29544,652.339,250.6873072,150.9461489,1.660773123,0.79839866,29923,193.9499655,0.665750276,0.987334158,0.872433778,0.773672858,0.008485219,0.001875306,0.598569691,0.994088456,DERMASON
29548,662.921,256.8856508,146.5285233,1.753144337,0.821364493,29911,193.9630946,0.763336692,0.987863997,0.844917686,0.755056166,0.008693842,0.001743045,0.570109814,0.999484792,DERMASON
29551,636.078,231.8799753,162.6597673,1.425552115,0.712686583,29924,193.9729409,0.761466708,0.987535089,0.917827986,0.836523036,0.007846773,0.002370186,0.699770789,0.997559729,DERMASON
29552,644.937,243.0029818,155.2224433,1.565514475,0.769399695,29916,193.9762228,0.701981092,0.987832598,0.892816393,0.798246266,0.008222895,0.002059454,0.637197101,0.997541285,DERMASON
29553,643.75,236.5023064,159.3817688,1.483873019,0.738811522,29910,193.9795048,0.753134557,0.988064193,0.896142251,0.820201324,0.00800265,0.002234063,0.672730212,0.99824621,DERMASON
29561,648.564,236.7114228,160.1198468,1.478339054,0.736502509,30075,194.0057581,0.731852842,0.982909393,0.883127296,0.819587647,0.008007558,0.002228751,0.671723911,0.993035692,DERMASON
29562,711.422,244.2470155,156.3264875,1.562416066,0.76834627,30831,194.0090395,0.774036447,0.958840128,0.733988228,0.794314883,0.008262195,0.002028832,0.630936133,0.985784751,DERMASON
29569,638.631,231.2160892,163.390414,1.415114164,0.707556509,29931,194.0320079,0.777149916,0.987905516,0.911059014,0.83918039,0.007819544,0.002392117,0.704223727,0.996556971,DERMASON
29569,634.686,227.9803771,165.8994671,1.374208013,0.685904178,29964,194.0320079,0.808514711,0.986817514,0.9224199,0.851090828,0.007710115,0.002495423,0.724355598,0.995415267,DERMASON
29574,628.916,227.474086,165.69992,1.372807459,0.685115693,29893,194.0484122,0.744412002,0.989328605,0.939581907,0.853057223,0.007691692,0.002512548,0.727706627,0.999001085,DERMASON
29577,628.476,230.6839252,163.5540529,1.410444567,0.705212185,29930,194.0582542,0.758851601,0.988205814,0.940993427,0.841230068,0.007799436,0.002409362,0.707668028,0.998126525,DERMASON
29580,693.583,247.4153091,152.5909797,1.621428145,0.787166732,30358,194.0680956,0.759337697,0.974372488,0.77270043,0.784381922,0.008364277,0.001953073,0.615254999,0.997591772,DERMASON
29594,628.445,224.4950929,168.1768267,1.334875305,0.66241889,29913,194.1140157,0.737784204,0.98933574,0.941627174,0.864669304,0.007585831,0.002615671,0.747653005,0.998023533,DERMASON
29597,631.032,231.8941057,163.3321493,1.419770123,0.709863399,29865,194.1238543,0.779894598,0.991026285,0.93401702,0.837122849,0.007835054,0.002373442,0.700774664,0.99493893,DERMASON
29597,634.299,233.2801412,162.5816764,1.43484891,0.71713188,30022,194.1238543,0.771840609,0.985843715,0.924420362,0.832149077,0.007881885,0.002331387,0.692472087,0.993592819,DERMASON
29600,642.141,232.8524714,162.5145147,1.432810305,0.716166865,30013,194.1336924,0.714285714,0.986239296,0.902071112,0.833719699,0.007866638,0.002344494,0.695088537,0.995930018,DERMASON
29602,651.461,239.0421845,158.1333836,1.511649084,0.749919413,30002,194.1402509,0.730426629,0.986667555,0.876504349,0.812158955,0.008075204,0.002167192,0.659602169,0.997087015,DERMASON
29602,638.641,235.6881596,160.1225468,1.471923626,0.73378378,29925,194.1402509,0.760195172,0.989206349,0.912047224,0.823716606,0.0079619,0.002261037,0.678509047,0.998713496,DERMASON
29607,636.061,229.8764357,164.2182637,1.399822593,0.699761808,29974,194.156646,0.730207665,0.987756055,0.919616452,0.844613087,0.00776426,0.002437312,0.713371267,0.998593217,DERMASON
29617,639.567,240.5443261,157.4405198,1.527842555,0.756046676,29943,194.1894322,0.727994494,0.989112647,0.90986893,0.807291676,0.008121833,0.002127922,0.651719851,0.995725322,DERMASON
29628,646.71,230.3177859,164.0233621,1.404176716,0.702016099,29994,194.2254907,0.785471898,0.98779756,0.890211186,0.843293495,0.007773653,0.002425046,0.711143919,0.998571733,DERMASON
29628,647.754,241.4036502,156.5224899,1.542293701,0.761312667,29938,194.2254907,0.779807338,0.989645267,0.887343951,0.804567332,0.008147821,0.00210606,0.647328591,0.998370808,DERMASON
29630,638.705,231.3154606,163.685719,1.413168247,0.70658335,30031,194.232046,0.784734361,0.986647131,0.91272697,0.839684669,0.007806799,0.002393964,0.705070344,0.996383022,DERMASON
29634,638.975,240.9320684,156.7984778,1.536571476,0.759249608,29937,194.2451561,0.724778047,0.989878745,0.912078897,0.806223752,0.008130258,0.00211888,0.649996738,0.998766447,DERMASON
29636,655.394,252.9319024,149.6310826,1.690370062,0.806241582,29983,194.2517108,0.786831276,0.988426775,0.867010841,0.768000038,0.008534617,0.001831508,0.589824059,0.997020931,DERMASON
29636,628.137,229.8971736,164.584919,1.396830128,0.698195994,29912,194.2517108,0.78718657,0.990772934,0.943888507,0.844950409,0.007757362,0.002439039,0.713941193,0.997254569,DERMASON
29640,636.665,226.2659718,167.6085567,1.349966709,0.671770863,30021,194.2648195,0.742857143,0.987308884,0.918895473,0.858568427,0.007633805,0.002558706,0.737139744,0.995114115,DERMASON
29646,641.1,239.1682056,158.2154422,1.511661581,0.749924237,29965,194.284481,0.698753152,0.989354247,0.906409429,0.812334066,0.00806747,0.002166984,0.659886635,0.997525275,DERMASON
29651,640.693,235.8028788,160.453744,1.469600353,0.732787916,30008,194.300864,0.713587794,0.988103172,0.907714453,0.823996997,0.007952611,0.002261476,0.678971051,0.997816096,DERMASON
29651,641.489,244.368005,155.0088954,1.576477301,0.773065948,29936,194.300864,0.709167444,0.99047969,0.905463152,0.795115809,0.008241476,0.002031919,0.63220915,0.996663374,DERMASON
29652,637.766,234.7056284,161.3935243,1.454244397,0.726049607,30044,194.3041404,0.736238361,0.98695247,0.916096302,0.827863148,0.007915339,0.002293419,0.685357392,0.996677148,DERMASON
29658,638.44,230.7618014,163.9591046,1.407435116,0.703684753,30082,194.3237979,0.79520592,0.985905192,0.914348058,0.842096901,0.007780761,0.002413516,0.709127191,0.99805051,DERMASON
29664,639.039,237.7824776,159.1750173,1.493842951,0.742889188,29981,194.3434533,0.735915056,0.989426637,0.912819374,0.817316126,0.00801586,0.00220643,0.668005649,0.99789553,DERMASON
29667,662.939,254.3430983,148.6025845,1.71156578,0.811566299,30063,194.3532803,0.703459559,0.986827662,0.848274395,0.764138212,0.008573267,0.001803075,0.583907207,0.999395593,DERMASON
29669,644.61,237.0415392,160.0543067,1.481006941,0.737619802,30108,194.3598314,0.758468185,0.985419158,0.897260802,0.819939965,0.007989536,0.002227561,0.672301546,0.995683256,DERMASON
29671,655.376,259.9400776,145.6887526,1.784215136,0.82817437,29984,194.3663822,0.65438225,0.989561099,0.868082459,0.74773534,0.008760745,0.001689322,0.559108138,0.997569203,DERMASON
29672,637.093,235.3980569,160.6960186,1.46486552,0.730739402,30034,194.3696575,0.789484887,0.987946993,0.918651985,0.825706296,0.00793334,0.002274774,0.681790887,0.998731962,DERMASON
29676,651.278,240.1081842,159.4323658,1.506019075,0.747730607,30383,194.3827583,0.712030328,0.976730408,0.879189333,0.809563235,0.008090989,0.002143801,0.655392631,0.987033804,DERMASON
29680,639.89,246.2625965,153.7276768,1.601940533,0.781230315,30009,194.3958582,0.726596161,0.989036622,0.910884085,0.789384425,0.008297257,0.001987323,0.623127771,0.998213633,DERMASON
